Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,
Hspa8,GO:0051085,PMID:14644449,IGI,MGI:MGI:1931874,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20040924,MGI,,
Hspa8,GO:0051082,PMID:12588994,IPI,PR:P30285,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20041029,MGI,PR:P30285,
Hspa8,GO:0048471,PMID:14627652,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20180807,MGI,,
Hspa8,GO:0005515,PMID:20060297,IPI,PR:Q9JLV1,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20151026,MGI,PR:Q9JLV1,
Hspa8,GO:0016887,PMID:12588994,IDA,,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20040218,MGI,,
Hspa8,GO:1990836,GO_REF:0000008,ISO,UniProtKB:P63018,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20151117,MGI,,
Hspa8,GO:0005515,PMID:18346207,IPI,PR:Q06219,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20080806,MGI,EMAPA:16894|PR:Q06219,
Hspa8,GO:0072318,PMID:20160091,IGI,MGI:MGI:2442153,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20140501,MGI,,
Hspa8,GO:0032984,GO_REF:0000008,ISO,UniProtKB:P63018,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20151117,MGI,,
Hspa8,GO:0016887,GO_REF:0000008,ISO,UniProtKB:P63018,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20151026,MGI,,
Hspa8,GO:0005515,PMID:14644449,IPI,PR:P29752,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20100419,MGI,PR:P29752,
Hspa8,GO:0005515,PMID:12588994,IPI,PR:P39689,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20120530,MGI,PR:P39689,
Hspa8,GO:0051726,PMID:12588994,IDA,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20031211,MGI,,
Hspa8,GO:0005515,PMID:18346207,IPI,MGI:MGI:106504,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20200327,MGI,MGI:MGI:106504,
Hspa8,GO:0051082,PMID:12588994,IPI,PR:P25322,F,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20041029,MGI,PR:P25322,
Hspa8,GO:0098684,PMID:24616664,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,,
Hspa8,GO:0098793,PMID:24616664,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098684,
Hspa8,GO:0098793,PMID:21151134,IEP,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,,
Hspa8,GO:0061077,PMID:21151134,IEP,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098793|UBERON:0000955,
Hspa8,GO:0098793,PMID:21151134,IMP,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,,
Hspa8,GO:0061077,PMID:21151134,IEP,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098793,
Hspa8,GO:0098793,PMID:21151134,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,UBERON:0000955,
Hspa8,GO:0098793,PMID:21151134,IEP,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,UBERON:0000955,
Hspa8,GO:0098793,PMID:21151134,IMP,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,UBERON:0000955,
Hspa8,GO:0061077,PMID:21151134,IMP,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098793|UBERON:0000955,
Hspa8,GO:0061077,PMID:21151134,IMP,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098793,
Hspa8,GO:0061077,PMID:21151134,IDA,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098793,
Hspa8,GO:0098793,PMID:21151134,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,,
Hspa8,GO:0061077,PMID:21151134,IDA,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098793|UBERON:0000955,
Hspa8,GO:0099175,PMID:28234934,EXP,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098978|UBERON:0002894,
Hspa8,GO:0098978,PMID:28234934,EXP,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,UBERON:0002894,
Hspa8,GO:0099175,PMID:28234934,IDA,,P,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098978|UBERON:0002894,
Hspa8,GO:0098978,PMID:28234934,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,UBERON:0002894,
Hspa8,GO:0099634,PMID:21209184,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098978|UBERON:0002240,
Hspa8,GO:0098690,PMID:21209184,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,UBERON:0002240,
Hspa8,GO:0099634,PMID:21209184,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,GO:0098690|UBERON:0002240,
Hspa8,GO:0098978,PMID:21209184,IDA,,C,heat shock protein 8,2410008N15Rik|Hsc70|Hsc71|Hsc73|Hsp73,protein_coding_gene,NCBITaxon:10090,20240306,SynGO,UBERON:0002240,
HSPA8,GO:0072318,PMID:8524399,IDA,,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20231027,UniProt,,
HSPA8,GO:0030674,GO_REF:0000024,ISS,UniProtKB:P11142,F,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20230119,UniProt,,
HSPA8,GO:0045892,GO_REF:0000024,ISS,UniProtKB:P11142,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20110420,UniProt,,
HSPA8,GO:1990904,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20091002,UniProt,,
HSPA8,GO:0061740,GO_REF:0000024,ISS,UniProtKB:P11142,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20230119,UniProt,,
HSPA8,GO:0000974,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20120718,UniProt,,
HSPA8,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20120718,UniProt,,
HSPA8,GO:0005765,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9601,20230119,UniProt,,
HSPA8,GO:0072318,PMID:8524399,IDA,,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20231027,UniProt,,
HSPA8,GO:0030674,GO_REF:0000024,ISS,UniProtKB:P11142,F,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20230119,UniProt,,
HSPA8,GO:0045892,GO_REF:0000024,ISS,UniProtKB:P11142,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20110420,UniProt,,
HSPA8,GO:1990904,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20091002,UniProt,,
HSPA8,GO:0061740,GO_REF:0000024,ISS,UniProtKB:P11142,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20230119,UniProt,,
HSPA8,GO:0000974,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20120718,UniProt,,
HSPA8,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20120718,UniProt,,
HSPA8,GO:0005765,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20230119,UniProt,,
HSPA8,GO:1990904,GO_REF:0000024,ISS,UniProtKB:P0DMV8,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:9796,20170221,UniProt,,
HSPA8,GO:0072318,PMID:8524399,IDA,,P,Heat shock cognate 71 kDa protein,IDBP1,protein,NCBITaxon:9490,20231027,UniProt,,
HSPA8,GO:0072318,PMID:8524399,IDA,,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20231027,UniProt,,
HSPA8,GO:0030674,GO_REF:0000024,ISS,UniProtKB:P11142,F,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20230119,UniProt,,
HSPA8,GO:0045892,GO_REF:0000024,ISS,UniProtKB:P11142,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20110420,UniProt,,
HSPA8,GO:1990904,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20091002,UniProt,,
HSPA8,GO:0061740,GO_REF:0000024,ISS,UniProtKB:P11142,P,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20230119,UniProt,,
HSPA8,GO:0000974,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20120718,UniProt,,
HSPA8,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20120718,UniProt,,
HSPA8,GO:0005765,GO_REF:0000024,ISS,UniProtKB:P11142,C,Heat shock cognate 71 kDa protein,HSC70,protein,NCBITaxon:10029,20230119,UniProt,,
HSPA8,GO:0001664,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0001786,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0005524,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0030674,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0031625,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0051082,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0051082,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0051087,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0055131,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0140545,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0140662,GO_REF:0000002,IEA,InterPro:IPR013126,F,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240408,InterPro,,
HSPA8,GO:0006397,GO_REF:0000043,IEA,UniProtKB-KW:KW-0507,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240408,UniProt,,
HSPA8,GO:0008380,GO_REF:0000043,IEA,UniProtKB-KW:KW-0508,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240408,UniProt,,
HSPA8,GO:0031647,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0044829,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0045892,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0046034,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0048026,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0051726,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0061738,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0061740,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0099175,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:1900226,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:1902904,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,P,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0005765,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0005770,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0048471,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0070062,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0070062,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0098684,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0098690,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0098793,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0098978,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0099634,GO_REF:0000107,IEA,UniProtKB:P63017|ensembl:ENSMUSP00000015800,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0000974,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0005681,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:0101031,GO_REF:0000107,IEA,UniProtKB:P11142|ensembl:ENSP00000432083,C,Heat shock cognate 71 kDa protein,,protein,NCBITaxon:9823,20240129,Ensembl,,
HSPA8,GO:1902093,PMID:24194572,IDA,,P,Heat shock protein 70kDa,,protein,NCBITaxon:93934,20150302,AgBase,,
HSPA8,GO:0031072,PMID:8423808,IPI,UniProtKB:C7G492|UniProtKB:C7G496,F,Heat shock protein 70kDa,,protein,NCBITaxon:93934,20170221,AgBase,,
hspa8.L,GO:0005524,GO_REF:0000002,IEA,InterPro:IPR013126,F,heat shock protein family A (Hsp70) member 8 L homeolog,hsc54|hsc70|hsc70.II|hsc71|hsp71|hsp73|hspa10|lap1|nip71,protein,NCBITaxon:8355,20240603,InterPro,,
hspa8.L,GO:0005524,GO_REF:0000043,IEA,UniProtKB-KW:KW-0067,F,heat shock protein family A (Hsp70) member 8 L homeolog,hsc54|hsc70|hsc70.II|hsc71|hsp71|hsp73|hspa10|lap1|nip71,protein,NCBITaxon:8355,20240603,UniProt,,
hspa8.L,GO:0140662,GO_REF:0000002,IEA,InterPro:IPR013126,F,heat shock protein family A (Hsp70) member 8 L homeolog,hsc54|hsc70|hsc70.II|hsc71|hsp71|hsp73|hspa10|lap1|nip71,protein,NCBITaxon:8355,20240603,InterPro,,
hspa8,GO:0005524,GO_REF:0000002,IEA,InterPro:IPR013126,F,heat shock protein family A (Hsp70) member 8,hsc54|hsc70|hsc70.II|hsc71|hsp71|hsp73|hspa10|lap1|nip71,protein,NCBITaxon:8364,20240603,InterPro,,
hspa8,GO:0005524,GO_REF:0000043,IEA,UniProtKB-KW:KW-0067,F,heat shock protein family A (Hsp70) member 8,hsc54|hsc70|hsc70.II|hsc71|hsp71|hsp73|hspa10|lap1|nip71,protein,NCBITaxon:8364,20240603,UniProt,,
hspa8,GO:0140662,GO_REF:0000002,IEA,InterPro:IPR013126,F,heat shock protein family A (Hsp70) member 8,hsc54|hsc70|hsc70.II|hsc71|hsp71|hsp73|hspa10|lap1|nip71,protein,NCBITaxon:8364,20240603,InterPro,,
hspa8,GO:0016887,GO_REF:0000033,IBA,PANTHER:PTN008570368|FB:FBgn0001218|UniProtKB:Q8IB24|UniProtKB:Q57VR7|UniProtKB:K7NTP5|MGI:MGI:105384|SGD:S000002388|SGD:S000000171|UniProtKB:P11021|SGD:S000005153|WB:WBGene00002005|UniProtKB:P0A6Z1|UniProtKB:P0DMV9|PomBase:SPAC664.11|UniProtKB:P17066|UniProtKB:P0DMV8|SGD:S000003806|SGD:S000003571|RGD:621725|SGD:S000000004|UniProtKB:P77319|SGD:S000004361,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20240206,GO_Central,,
hspa8,GO:0031072,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P0DMV9|UniProtKB:P34931|UniProtKB:P17066|UniProtKB:P0DMV8|UniProtKB:P11142|UniProtKB:Q8IB24|RGD:1311806|UniProtKB:K7NTP5,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20230603,GO_Central,,
hspa8,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:P11142|WB:WBGene00002005|UniProtKB:P54652|RGD:621725|UniProtKB:P08106|SGD:S000003947|WB:WBGene00002026|PomBase:SPBC1709.05|SGD:S000000171|CGD:CAL0000184706|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20231109,GO_Central,,
hspa8,GO:0005634,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:Q5KKP4|UniProtKB:P11142|PomBase:SPAC13G7.02c|MGI:MGI:96243|WB:WBGene00002005|PomBase:SPCC1739.13|UniProtKB:O73885|SGD:S000000905|UniProtKB:P08106|SGD:S000000004,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20231109,GO_Central,,
hspa8,GO:0042026,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P54652|SGD:S000000004|SGD:S000003806|UniProtKB:P11142|UniProtKB:P0DMV8|UniProtKB:P17066|UniProtKB:P0DMV9|UniProtKB:P34931,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20221122,GO_Central,,
hspa8,GO:0072318,GO_REF:0000033,IBA,PANTHER:PTN008570389|RGD:621725|MGI:MGI:105384|UniProtKB:O73885|UniProtKB:P19120|UniProtKB:A2Q0Z1|UniProtKB:P11142,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20240206,GO_Central,,
hspa8,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN002500132|CGD:CAL0000194973|CGD:CAL0000184706|MGI:MGI:96243|CGD:CAL0000184853|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20221008,GO_Central,,
hspa8,GO:0051085,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:105384|UniProtKB:P0A6Y8,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20230111,GO_Central,,
hspa8,GO:0044183,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:96244|UniProtKB:P0A6Y8|UniProtKB:P0DMV9|MGI:MGI:99517|MGI:MGI:95835|UniProtKB:P0DMV8,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20230603,GO_Central,,
hspa8,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN002321897|TAIR:locus:2074984|SGD:S000004361|MGI:MGI:95835|UniProtKB:O73885|UniProtKB:P34931|TAIR:locus:2181833|UniProtKB:P11142|UniProtKB:Q8I2X4|SGD:S000000905|SGD:S000000171|UniProtKB:Q6Z7B0|SGD:S000001106|TAIR:locus:2101222|SGD:S000000004|MGI:MGI:99517|WB:WBGene00002005|UniProtKB:P0DMV9|UniProtKB:P0DMV8|UniProtKB:P17066|WB:WBGene00002008|MGI:MGI:105384|MGI:MGI:96244|UniProtKB:Q8IB24|PomBase:SPAC22A12.15c|WB:WBGene00002026|UniProtKB:Q8II24|UniProtKB:Q585X3|RGD:621725|SGD:S000003806|UniProtKB:P08106|UniProtKB:Q27975|SGD:S000000756|PomBase:SPAC664.11|TAIR:locus:2135897|SGD:S000002388|PomBase:SPCC1739.13|CGD:CAL0000184706|RGD:1595925|TAIR:locus:2158834|UniProtKB:P11021|dictyBase:DDB_G0269144|FB:FBgn0001218|TAIR:locus:2181818|TAIR:locus:2144801|PomBase:SPBC1709.05|UniProtKB:P38646|SGD:S000003571|UniProtKB:B9RYP6|UniProtKB:Q0VDF9|UniProtKB:P54652|MGI:MGI:96245|RGD:2843|WB:WBGene00002010|SGD:S000003947,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A6I8RPG4|PTN008570394,protein,NCBITaxon:8364,20240206,GO_Central,,
Hspa8-ps23,GO:0005524,GO_REF:0000043|RGD:1600115,IEA,UniProtKB-KW:KW-0067,F,heat shock protein family A (Hsp70) member 8, pseudogene 23,,gene,NCBITaxon:10116,20240408,UniProt,
Hspa8-ps23,GO:0005681,GO_REF:0000043|RGD:1600115,IEA,UniProtKB-KW:KW-0747,C,heat shock protein family A (Hsp70) member 8, pseudogene 23,,gene,NCBITaxon:10116,20240408,UniProt,
Hspa8-ps23,GO:0006397,GO_REF:0000043|RGD:1600115,IEA,UniProtKB-KW:KW-0507,P,heat shock protein family A (Hsp70) member 8, pseudogene 23,,gene,NCBITaxon:10116,20240408,UniProt,
Hspa8-ps23,GO:0006457,GO_REF:0000108|RGD:1600115,IEA,GO:0140662,P,heat shock protein family A (Hsp70) member 8, pseudogene 23,,gene,NCBITaxon:10116,20240409,GOC,
