gene_claim_name,gene_concept_id,Gene_name,interaction_source_db_name,interaction_source_db_version,interaction_type,interaction_score,drug_claim_name,drug_concept_id,drug_name,approved,immunotherapy,anti_neoplastic,Interactor_Type,ATC_Code,ATC_Category
TUBA3D,hgnc:24071,TUBA3D,DTC,5-Jun-23,,0.216044153,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
TUBA1C,hgnc:20768,TUBA1C,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
TUBA1B,hgnc:18809,TUBA1B,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.039059638,TERAZOSIN,rxcui:37798,TERAZOSIN,TRUE,FALSE,TRUE,Both,,Alpha-adren
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.501531071,BELINOSTAT,rxcui:1543543,BELINOSTAT,TRUE,FALSE,TRUE,Known,,Other antineoplastic agents
APP,hgnc:620,APP,NCI,14-Sep-17,,0.20164121,AMB,rxcui:236594,AMPHOTERICIN B LIPOSOMAL,TRUE,FALSE,FALSE,Both,,"Antimycotics for systemic use, Antibiotics"
APP,hgnc:620,APP,NCI,14-Sep-17,,0.037990373,DAUNOMYCIN,rxcui:3109,DAUNORUBICIN,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
PSEN1,hgnc:9508,PSEN1,NCI,14-Sep-17,,0.146352491,PMA,ncit:C866,TETRADECANOYLPHORBOL ACETATE,FALSE,FALSE,FALSE,Known,,PKC Activator
PRKCA,hgnc:9393,PRKCA,PharmGKB,5-Jun-23,,0.061437556,hydrochlorothiazide,rxcui:5487,HYDROCHLOROTHIAZIDE,TRUE,FALSE,FALSE,Novel,,"Diuretics, Thiazides, plain"
HTT,hgnc:4851,HTT,PharmGKB,5-Jun-23,,0.007658753,risperidone,rxcui:35636,RISPERIDONE,TRUE,FALSE,FALSE,Both,,Other antipsychotics
CTNNB1,hgnc:2514,CTNNB1,PharmGKB,5-Jun-23,,0.04964651,cyclophosphamide,rxcui:1545988,CYCLOPHOSPHAMIDE ANHYDROUS,TRUE,FALSE,FALSE,,,Antineoplastic agents
GSK3B,hgnc:4617,GSK3B,PharmGKB,5-Jun-23,,0.081916742,citalopram,rxcui:2556,CITALOPRAM,TRUE,FALSE,FALSE,Known,,"Psychoanaleptics, Antidepressants, SSRIs"
UNIPROT:Q9UBN7,hgnc:14064,HDAC6,TdgClinicalTrial,14-Jan,,0.200612428,CUDC-101,drugbank:DB12174,CUDC-101,FALSE,FALSE,TRUE,Known,,EGFR/HER2/HDAC Inhibitor
CTNNB1,hgnc:2514,CTNNB1,CIViC,5-Jun-23,,1.78727436,ANTI-CTLA-4 MONOCLONAL ANTIBODY,ncit:C128036,ANTI-CTLA-4 MONOCLONAL ANTIBODY,FALSE,FALSE,TRUE,Both,,Immunotherapy Agent
CTNNB1,hgnc:2514,CTNNB1,JAX-CKB,5-Jun-23,,0.157700679,Everolimus,rxcui:141704,EVEROLIMUS,TRUE,TRUE,TRUE,,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.044954309,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.00976491,HEXACHLOROPHENE,rxcui:5293,HEXACHLOROPHENE,TRUE,FALSE,FALSE,Both,,"Antiseptics and disinfectants, Phenol derivatives"
KLC3,hgnc:20717,KLC3,PharmGKB,5-Jun-23,,3.225471697,oxaliplatin,rxcui:32592,OXALIPLATIN,TRUE,FALSE,TRUE,Both,,Platinum-containing antineoplastic agents
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.044412691,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.255324909,SUBEROHYDROXAMIC ACID,chembl:CHEMBL320497,SUBEROHYDROXAMIC ACID,FALSE,FALSE,FALSE,Known,,Histone Deacetylase Inhibitor
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
APP,hgnc:620,APP,DTC,5-Jun-23,,0.056985559,RESVERATROL,rxcui:1000492,RESVERATROL,TRUE,FALSE,FALSE,Both,,Nutraceutical
APP,hgnc:620,APP,ChEMBL,32,binder,3.932003593,GANTENERUMAB,ncit:C88580,GANTENERUMAB,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.084741457,THEOPHYLLINE,rxcui:10438,THEOPHYLLINE,TRUE,FALSE,FALSE,Unknown,,Xanthine Derivative (Bronchodilator)
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.04180018,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.035530153,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.035107175,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Unknown,,Antineoplastic agents
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.035530153,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.030091864,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Known,,Antineoplastic agents
PRKCA,hgnc:9393,PRKCA,ChEMBL,32,inhibitor,0.122875112,UCN-01,chembl:CHEMBL574737,UCN-01,FALSE,FALSE,FALSE,Novel,,Protein Kinase Inhibitor
PSEN1,hgnc:9508,PSEN1,ChEMBL,32,inhibitor,1.701347709,SEMAGACESTAT,ncit:C81115,SEMAGACESTAT,FALSE,FALSE,FALSE,Known,,Gamma-Secretase Inhibitor
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.044412691,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.044954309,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.044954309,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
APP,hgnc:620,APP,ChEMBL,32,negative modulator,1.310667864,DONANEMAB,ncit:C166484,DONANEMAB,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,modulator,0.047951263,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Unknown,,Tubulin Inhibitor
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,modulator,0.047951263,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Unknown,,Tubulin Inhibitor
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,modulator,0.047951263,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Novel,,Tubulin Inhibitor
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,modulator,0.047951263,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Novel,,Tubulin Inhibitor
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.044954309,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.044954309,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.044954309,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA3D,hgnc:24071,TUBA3D,DTC,5-Jun-23,,0.327212504,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.32406623,PSAMMAPLIN A,chembl:CHEMBL83747,PSAMMAPLIN A,FALSE,FALSE,FALSE,Known,,Histone Deacetylase Inhibitor
AKT1,hgnc:391,AKT1,DTC,5-Jun-23,,0.036633574,RESVERATROL,rxcui:1000492,RESVERATROL,TRUE,FALSE,FALSE,Known,,Nutraceutical
TUBB4A,hgnc:20774,TUBB4A,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.016982451,BITHIONOL,ncit:C77030,BITHIONOL,TRUE,FALSE,FALSE,Both,,"Anthelmintics, Phenol derivatives"
AKT1,hgnc:391,AKT1,DTC,5-Jun-23,,0.240734914,BARDOXOLONE METHYL,ncit:C98250,BARDOXOLONE METHYL,FALSE,FALSE,FALSE,Known,,Nrf2 Activator
CTNNB1,hgnc:2514,CTNNB1,DTC,5-Jun-23,,3.574548721,FLUORESCEIN SODIUM,rxcui:57789,FLUORESCEIN SODIUM,TRUE,FALSE,FALSE,,,"Diagnostic agents, Ophthalmologicals"
APP,hgnc:620,APP,NCI,14-Sep-17,,0.087377858,PROPOFOL,rxcui:8782,PROPOFOL,TRUE,FALSE,FALSE,Both,,General anesthetics
TUBB2A,hgnc:12412,TUBB2A,PharmGKB,5-Jun-23,,0.045299581,epirubicin,rxcui:3995,EPIRUBICIN,TRUE,FALSE,TRUE,Unknown,,Anthracycline Antineoplastic
KLC3,hgnc:20717,KLC3,PharmGKB,5-Jun-23,,0.162033115,gemcitabine,rxcui:12574,GEMCITABINE,TRUE,FALSE,TRUE,Both,,"Antineoplastic and immunomodulating agents, Antimetabolites"
UNIPROT:P05067,hgnc:620,APP,TdgClinicalTrial,14-Jan,,3.932003593,BAPINEUZUMAB,ncit:C79569,BAPINEUZUMAB,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody
AMYLOID BETA A4 PROTEIN,hgnc:620,APP,TTD,2020.06.01,,3.932003593,Bapineuzumab,ncit:C79569,BAPINEUZUMAB,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody
AMYLOID BETA A4 PROTEIN,hgnc:620,APP,TTD,2020.06.01,,3.932003593,Solanezumab,ncit:C88585,SOLANEZUMAB,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody
TUBULIN BETA,hgnc:20778,TUBB,TTD,2020.06.01,,0.150459321,Vindesine,rxcui:11204,VINDESINE,FALSE,FALSE,TRUE,Known,,Vinca Alkaloid
CTNNB1,hgnc:2514,CTNNB1,CIViC,5-Jun-23,,0.59575812,ANTI-PD-L1 MONOCLONAL ANTIBODY,ncit:C128057,ANTI-PD-L1 MONOCLONAL ANTIBODY,FALSE,FALSE,TRUE,Both,,Immunotherapy Agent
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.041302559,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.044412691,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBULIN BETA,hgnc:20778,TUBB,TTD,2020.06.01,,0.601837285,BNC-105,ncit:C162343,VASCULAR DISRUPTING AGENT BNC105,FALSE,FALSE,FALSE,Known,,Vascular Disrupting Agent
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.044954309,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
UNIPROT:Q08493,hgnc:8782,PDE4C,TdgClinicalTrial,14-Jan,,0.871626412,DYPHYLLINE,rxcui:3714,DYPHYLLINE,TRUE,FALSE,FALSE,Unknown,,Xanthine Derivative (Bronchodilator)
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.039059638,CHLOROXINE,rxcui:20875,CHLOROXINE,TRUE,FALSE,FALSE,Both,,"Antiseptics and disinfectants, Quinoline derivatives"
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,modulator,0.047951263,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Both,,Tubulin Inhibitor
TUBB2B,hgnc:30829,TUBB2B,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.50844874,TRANIMILAST,ncit:C171863,TRANIMILAST,FALSE,FALSE,FALSE,Unknown,,Anti-inflammatory Agent
PRKCA,hgnc:9393,PRKCA,PharmGKB,5-Jun-23,,0.204791854,diuretics,ncit:C448,DIURETIC,FALSE,FALSE,FALSE,Novel,,Diuretic
UNIPROT:P07437,hgnc:20778,TUBB,TEND,1-Aug-11,,0.091187467,VINBLASTINE,rxcui:11198,VINBLASTINE,TRUE,FALSE,TRUE,Known,,Vinca alkaloids and analogues
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.255324909,APICIDIN,iuphar.ligand:7495,APICIDIN,FALSE,FALSE,FALSE,Known,,Histone Deacetylase Inhibitor
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.044954309,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBB3,hgnc:20772,TUBB3,CGI,5-Jun-23,,0.104747905,Paclitaxel,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Both,,Taxanes
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.104747905,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Both,,Taxanes
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Unknown,,Taxanes
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.035530153,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Both,,Taxanes
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.047373537,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.035530153,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE,Novel,,Antineoplastic agents
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE,Both,,Antineoplastic agents
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE,Unknown,,Antineoplastic agents
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.03761483,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Known,,Monoclonal Antibody-Drug Conjugate
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,TELISOTUZUMAB VEDOTIN,ncit:C118571,TELISOTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,modulator,0.047373537,PATUPILONE,ncit:C1623,PATUPILONE,FALSE,FALSE,FALSE,Novel,,Tubulin Inhibitor
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.044954309,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.044954309,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.044954309,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.044954309,SOFITUZUMAB VEDOTIN,ncit:C106119,SOFITUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody-Drug Conjugate
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Novel,,Monoclonal Antibody-Drug Conjugate
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.044954309,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.044954309,VANDORTUZUMAB VEDOTIN,ncit:C116748,VANDORTUZUMAB VEDOTIN,FALSE,FALSE,FALSE,Unknown,,Monoclonal Antibody-Drug Conjugate
TUBA4A,hgnc:12407,TUBA4A,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Unknown,,Taxanes
TUBA1C,hgnc:20768,TUBA1C,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
TUBA1B,hgnc:18809,TUBA1B,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
TUBB4A,hgnc:20774,TUBB4A,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Novel,,Taxanes
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.032549699,IPRIFLAVONE,rxcui:51487,IPRIFLAVONE,FALSE,FALSE,FALSE,Both,,Bone Resorption Inhibitor
HDAC6,hgnc:14064,HDAC6,DTC,5-Jun-23,,0.517368894,TRICHOSTATIN,drugbank:DB04297,TRICHOSTATIN A,FALSE,FALSE,FALSE,Known,,Histone Deacetylase Inhibitor
TUBB3,hgnc:20772,TUBB3,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
TUBA1A,hgnc:20766,TUBA1A,DTC,5-Jun-23,,0.054661774,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
TUBB2A,hgnc:12412,TUBB2A,DTC,5-Jun-23,,0.054011038,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Unknown,,Antineoplastic agents
TUBA3C,hgnc:12408,TUBA3C,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Unknown,,Antineoplastic agents
TUBA4A,hgnc:12407,TUBA4A,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Unknown,,Antineoplastic agents
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.009299914,MITOXANTRONE,rxcui:7005,MITOXANTRONE,TRUE,FALSE,TRUE,Both,,Antineoplastic and immunomodulating agents
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.024412274,BENZETHONIUM CHLORIDE,rxcui:40036,BENZETHONIUM CHLORIDE,TRUE,FALSE,FALSE,Both,,"Antiseptics and disinfectants, Quaternary ammonium compounds"
AKT1,hgnc:391,AKT1,MyCancerGenomeClinicalTrial,30-Feburary-2014,inhibitor,0.2808574,MK2206,ncit:C90581,AKT INHIBITOR MK2206,FALSE,FALSE,TRUE,Known,,Protein Kinase Inhibitor
AKT1,hgnc:391,AKT1,PharmGKB,5-Jun-23,,0.024781535,clomipramine,rxcui:2597,CLOMIPRAMINE,TRUE,FALSE,FALSE,Known,,"Psychoanaleptics, Antidepressants, Non-selective monoamine reuptake inhibitors"
UNIPROT:Q9UBN7,hgnc:14064,HDAC6,TdgClinicalTrial,14-Jan,,0.432088307,MGCD-0103,ncit:C62521,MOCETINOSTAT,FALSE,FALSE,TRUE,Known,,Histone Deacetylase Inhibitor
UNIPROT:P05067,hgnc:620,APP,TdgClinicalTrial,14-Jan,,3.932003593,PONEZUMAB,ncit:C97941,PONEZUMAB,FALSE,FALSE,FALSE,Both,,Monoclonal Antibody
UNIPROT:P05067,hgnc:620,APP,TdgClinicalTrial,14-Jan,,3.932003593,HOMOTAURINE,rxcui:1374845,TRAMIPROSATE,FALSE,FALSE,FALSE,Both,,Alzheimer's Disease Therapeutic Agent
UNIPROT:P07437,hgnc:20778,TUBB,TEND,1-Aug-11,,0.092590351,VINORELBINE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Known,,Antineoplastic agents
AMYLOID BETA A4 PROTEIN,hgnc:620,APP,TTD,2020.06.01,,3.932003593,Tramiprosate,rxcui:1374845,TRAMIPROSATE,FALSE,FALSE,FALSE,Both,,Alzheimer's Disease Therapeutic Agent
TUBB4B,hgnc:20771,TUBB4B,DTC,5-Jun-23,,0.054661774,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE,Novel,,Antineoplastic agents
TUBA3C,hgnc:12408,TUBA3C,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE,Unknown,,Taxanes
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE,Both,,Antineoplastic agents
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.03761483,APRUTUMAB IXADOTIN,ncit:C121212,APRUTUMAB IXADOTIN,FALSE,FALSE,FALSE,Known,,Monoclonal Antibody-Drug Conjugate
