ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007160,cell-matrix adhesion,3/90,230/18866,0.097465046,0.191774996,0.130824596,CLASP1/CTNNB1/GSK3B,3
GO:0032652,regulation of interleukin-1 production,2/90,111/18866,0.098494509,0.193256595,0.13183531,ANXA1/APP,2
GO:0060294,cilium movement involved in cell motility,2/90,111/18866,0.098494509,0.193256595,0.13183531,CCDC39/CCDC40,2
GO:0061387,regulation of extent of cell growth,2/90,111/18866,0.098494509,0.193256595,0.13183531,GSK3B/PAFAH1B1,2
GO:0098732,macromolecule deacylation,2/90,111/18866,0.098494509,0.193256595,0.13183531,HDAC5/HDAC6,2
GO:0030098,lymphocyte differentiation,4/90,368/18866,0.099281138,0.193333731,0.13188793,ANXA1/CLCF1/CTNNB1/HDAC5,4
GO:0006067,ethanol metabolic process,1/90,22/18866,0.099910047,0.193333731,0.13188793,ALDH1A1,1
GO:0006925,inflammatory cell apoptotic process,1/90,22/18866,0.099910047,0.193333731,0.13188793,ANXA1,1
GO:0007063,regulation of sister chromatid cohesion,1/90,22/18866,0.099910047,0.193333731,0.13188793,CTNNB1,1
GO:0007398,ectoderm development,1/90,22/18866,0.099910047,0.193333731,0.13188793,CTNNB1,1
GO:0010560,positive regulation of glycoprotein biosynthetic process,1/90,22/18866,0.099910047,0.193333731,0.13188793,CTNNB1,1
GO:0032069,regulation of nuclease activity,1/90,22/18866,0.099910047,0.193333731,0.13188793,AKT1,1
GO:0033005,positive regulation of mast cell activation,1/90,22/18866,0.099910047,0.193333731,0.13188793,HAVCR1,1
GO:0035584,calcium-mediated signaling using intracellular calcium source,1/90,22/18866,0.099910047,0.193333731,0.13188793,PRKACA,1
GO:0045624,positive regulation of T-helper cell differentiation,1/90,22/18866,0.099910047,0.193333731,0.13188793,ANXA1,1
GO:0045655,regulation of monocyte differentiation,1/90,22/18866,0.099910047,0.193333731,0.13188793,CTNNBIP1,1
GO:0060972,left/right pattern formation,1/90,22/18866,0.099910047,0.193333731,0.13188793,HSPB11,1
GO:0071157,negative regulation of cell cycle arrest,1/90,22/18866,0.099910047,0.193333731,0.13188793,HSP90AB1,1
GO:0071379,cellular response to prostaglandin stimulus,1/90,22/18866,0.099910047,0.193333731,0.13188793,AKT1,1
GO:0071459,"protein localization to chromosome, centromeric region",1/90,22/18866,0.099910047,0.193333731,0.13188793,CDK1,1
GO:0140112,extracellular vesicle biogenesis,1/90,22/18866,0.099910047,0.193333731,0.13188793,HGS,1
GO:1902884,positive regulation of response to oxidative stress,1/90,22/18866,0.099910047,0.193333731,0.13188793,HDAC6,1
GO:2000479,regulation of cAMP-dependent protein kinase activity,1/90,22/18866,0.099910047,0.193333731,0.13188793,HTT,1
GO:0005976,polysaccharide metabolic process,2/90,112/18866,0.099985899,0.193333731,0.13188793,AKT1/GSK3B,2
GO:0006275,regulation of DNA replication,2/90,112/18866,0.099985899,0.193333731,0.13188793,CCDC88A/CDK1,2
GO:0010927,cellular component assembly involved in morphogenesis,2/90,112/18866,0.099985899,0.193333731,0.13188793,CLASP1/PAFAH1B1,2
GO:0001938,positive regulation of endothelial cell proliferation,2/90,113/18866,0.101483664,0.196094212,0.133771069,AKT1/HIF1A,2
GO:0001505,regulation of neurotransmitter levels,3/90,235/18866,0.102290903,0.197245079,0.134556164,GSK3B/HSPA8/PSEN1,3
GO:0045444,fat cell differentiation,3/90,235/18866,0.102290903,0.197245079,0.134556164,AKT1/CCDC3/HDAC6,3
GO:1904018,positive regulation of vasculature development,3/90,235/18866,0.102290903,0.197245079,0.134556164,ANXA1/HIF1A/HIPK1,3
GO:0022037,metencephalon development,2/90,114/18866,0.102987711,0.197745438,0.134897498,HAP1/PSEN1,2
GO:0001919,regulation of receptor recycling,1/90,23/18866,0.104208927,0.197745438,0.134897498,PSEN1,1
GO:0006359,regulation of transcription by RNA polymerase III,1/90,23/18866,0.104208927,0.197745438,0.134897498,AR,1
GO:0007617,mating behavior,1/90,23/18866,0.104208927,0.197745438,0.134897498,APP,1
GO:0010288,response to lead ion,1/90,23/18866,0.104208927,0.197745438,0.134897498,APP,1
GO:0015813,L-glutamate transmembrane transport,1/90,23/18866,0.104208927,0.197745438,0.134897498,PSEN1,1
GO:0016048,detection of temperature stimulus,1/90,23/18866,0.104208927,0.197745438,0.134897498,ANO3,1
GO:0031280,negative regulation of cyclase activity,1/90,23/18866,0.104208927,0.197745438,0.134897498,AKAP9,1
GO:0035162,embryonic hemopoiesis,1/90,23/18866,0.104208927,0.197745438,0.134897498,HIF1A,1
GO:0035561,regulation of chromatin binding,1/90,23/18866,0.104208927,0.197745438,0.134897498,CTNNB1,1
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,1/90,23/18866,0.104208927,0.197745438,0.134897498,HDAC6,1
GO:0043586,tongue development,1/90,23/18866,0.104208927,0.197745438,0.134897498,CTNNB1,1
GO:0045723,positive regulation of fatty acid biosynthetic process,1/90,23/18866,0.104208927,0.197745438,0.134897498,ANXA1,1
GO:0048026,"positive regulation of mRNA splicing, via spliceosome",1/90,23/18866,0.104208927,0.197745438,0.134897498,HSPA8,1
GO:0051220,cytoplasmic sequestering of protein,1/90,23/18866,0.104208927,0.197745438,0.134897498,YWHAB,1
GO:0060479,lung cell differentiation,1/90,23/18866,0.104208927,0.197745438,0.134897498,CTNNB1,1
GO:0071218,cellular response to misfolded protein,1/90,23/18866,0.104208927,0.197745438,0.134897498,HDAC6,1
GO:0072215,regulation of metanephros development,1/90,23/18866,0.104208927,0.197745438,0.134897498,CTNNB1,1
GO:0072677,eosinophil migration,1/90,23/18866,0.104208927,0.197745438,0.134897498,CCL1,1
GO:1901522,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,1/90,23/18866,0.104208927,0.197745438,0.134897498,HIF1A,1
GO:1901984,negative regulation of protein acetylation,1/90,23/18866,0.104208927,0.197745438,0.134897498,GSK3B,1
GO:1902001,fatty acid transmembrane transport,1/90,23/18866,0.104208927,0.197745438,0.134897498,AKT1,1
GO:2000810,regulation of bicellular tight junction assembly,1/90,23/18866,0.104208927,0.197745438,0.134897498,PRKACA,1
GO:0032872,regulation of stress-activated MAPK cascade,3/90,237/18866,0.104247774,0.197745438,0.134897498,AKT1/APP/PAFAH1B1,3
GO:0030518,intracellular steroid hormone receptor signaling pathway,2/90,116/18866,0.106014281,0.200552049,0.136812105,AR/HDAC6,2
GO:0032640,tumor necrosis factor production,2/90,116/18866,0.106014281,0.200552049,0.136812105,APP/HSF1,2
GO:0046620,regulation of organ growth,2/90,116/18866,0.106014281,0.200552049,0.136812105,AKT1/CDK1,2
GO:0046916,cellular transition metal ion homeostasis,2/90,116/18866,0.106014281,0.200552049,0.136812105,APP/HIF1A,2
GO:2000116,regulation of cysteine-type endopeptidase activity,3/90,239/18866,0.106219549,0.200804502,0.136984322,AKT1/HSF1/YWHAE,3
GO:0070302,regulation of stress-activated protein kinase signaling cascade,3/90,240/18866,0.107210971,0.202405048,0.138076179,AKT1/APP/PAFAH1B1,3
GO:0070663,regulation of leukocyte proliferation,3/90,240/18866,0.107210971,0.202405048,0.138076179,ANXA1/CLCF1/CTNNB1,3
GO:0007095,mitotic G2 DNA damage checkpoint,1/90,24/18866,0.108487502,0.202897028,0.138411797,CDK1,1
GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,1/90,24/18866,0.108487502,0.202897028,0.138411797,HGS,1
GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,1/90,24/18866,0.108487502,0.202897028,0.138411797,CCDC3,1
GO:0010881,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,1/90,24/18866,0.108487502,0.202897028,0.138411797,PRKACA,1
GO:0014850,response to muscle activity,1/90,24/18866,0.108487502,0.202897028,0.138411797,HIF1A,1
GO:0031342,negative regulation of cell killing,1/90,24/18866,0.108487502,0.202897028,0.138411797,HSP90AB1,1
GO:0032331,negative regulation of chondrocyte differentiation,1/90,24/18866,0.108487502,0.202897028,0.138411797,CTNNB1,1
GO:0032891,negative regulation of organic acid transport,1/90,24/18866,0.108487502,0.202897028,0.138411797,AKT1,1
GO:0034695,response to prostaglandin E,1/90,24/18866,0.108487502,0.202897028,0.138411797,AKT1,1
GO:0051004,regulation of lipoprotein lipase activity,1/90,24/18866,0.108487502,0.202897028,0.138411797,APOC1,1
GO:0060444,branching involved in mammary gland duct morphogenesis,1/90,24/18866,0.108487502,0.202897028,0.138411797,AR,1
GO:0086064,cell communication by electrical coupling involved in cardiac conduction,1/90,24/18866,0.108487502,0.202897028,0.138411797,PRKACA,1
GO:1902993,positive regulation of amyloid precursor protein catabolic process,1/90,24/18866,0.108487502,0.202897028,0.138411797,APP,1
GO:1903429,regulation of cell maturation,1/90,24/18866,0.108487502,0.202897028,0.138411797,AURKA,1
GO:0008543,fibroblast growth factor receptor signaling pathway,2/90,118/18866,0.109064879,0.20384051,0.139055419,CTNNB1/HHIP,2
GO:0006909,phagocytosis,4/90,382/18866,0.109878669,0.205224288,0.139999402,HSP90AA1/ANXA1/HAVCR1/HSP90AB1,4
GO:0071706,tumor necrosis factor superfamily cytokine production,2/90,119/18866,0.110598964,0.206431712,0.140823079,APP/HSF1,2
GO:0031349,positive regulation of defense response,4/90,385/18866,0.112213948,0.207940268,0.141852182,CCL1/PRKACA/PRKACB/PRKACG,4
GO:0042593,glucose homeostasis,3/90,245/18866,0.112222576,0.207940268,0.141852182,AKT1/HIF1A/PRKACA,3
GO:0002053,positive regulation of mesenchymal cell proliferation,1/90,25/18866,0.112745868,0.207940268,0.141852182,CTNNB1,1
GO:0003309,type B pancreatic cell differentiation,1/90,25/18866,0.112745868,0.207940268,0.141852182,GSK3B,1
GO:0007530,sex determination,1/90,25/18866,0.112745868,0.207940268,0.141852182,AR,1
GO:0010592,positive regulation of lamellipodium assembly,1/90,25/18866,0.112745868,0.207940268,0.141852182,AVIL,1
GO:0010842,retina layer formation,1/90,25/18866,0.112745868,0.207940268,0.141852182,HIPK1,1
GO:0046339,diacylglycerol metabolic process,1/90,25/18866,0.112745868,0.207940268,0.141852182,AVIL,1
GO:0046639,negative regulation of alpha-beta T cell differentiation,1/90,25/18866,0.112745868,0.207940268,0.141852182,ANXA1,1
GO:0048169,regulation of long-term neuronal synaptic plasticity,1/90,25/18866,0.112745868,0.207940268,0.141852182,APP,1
GO:0051788,response to misfolded protein,1/90,25/18866,0.112745868,0.207940268,0.141852182,HDAC6,1
GO:0060330,regulation of response to interferon-gamma,1/90,25/18866,0.112745868,0.207940268,0.141852182,HSP90AB1,1
GO:0060334,regulation of interferon-gamma-mediated signaling pathway,1/90,25/18866,0.112745868,0.207940268,0.141852182,HSP90AB1,1
GO:0060575,intestinal epithelial cell differentiation,1/90,25/18866,0.112745868,0.207940268,0.141852182,HIF1A,1
GO:0061436,establishment of skin barrier,1/90,25/18866,0.112745868,0.207940268,0.141852182,HRNR,1
GO:0071677,positive regulation of mononuclear cell migration,1/90,25/18866,0.112745868,0.207940268,0.141852182,CCL1,1
GO:1904385,cellular response to angiotensin,1/90,25/18866,0.112745868,0.207940268,0.141852182,HSF1,1
GO:2000679,positive regulation of transcription regulatory region DNA binding,1/90,25/18866,0.112745868,0.207940268,0.141852182,CTNNB1,1
GO:0006469,negative regulation of protein kinase activity,3/90,246/18866,0.113235644,0.208568419,0.142280692,AKT1/PSEN1/YWHAG,3
GO:0033500,carbohydrate homeostasis,3/90,246/18866,0.113235644,0.208568419,0.142280692,AKT1/HIF1A/PRKACA,3
GO:0010906,regulation of glucose metabolic process,2/90,121/18866,0.113684262,0.20898172,0.142562637,AKT1/GSK3B,2
GO:0016079,synaptic vesicle exocytosis,2/90,121/18866,0.113684262,0.20898172,0.142562637,GSK3B/PSEN1,2
GO:0032612,interleukin-1 production,2/90,121/18866,0.113684262,0.20898172,0.142562637,ANXA1/APP,2
GO:0045471,response to ethanol,2/90,122/18866,0.115235299,0.21143348,0.144235173,CDK1/EEF1B2,2
GO:0051928,positive regulation of calcium ion transport,2/90,122/18866,0.115235299,0.21143348,0.144235173,HAP1/HTT,2
GO:0042692,muscle cell differentiation,4/90,390/18866,0.116155372,0.21143348,0.144235173,AKT1/CDK1/CTNNB1/HDAC5,4
GO:0002761,regulation of myeloid leukocyte differentiation,2/90,123/18866,0.116791813,0.21143348,0.144235173,CTNNB1/CTNNBIP1,2
GO:0002068,glandular epithelial cell development,1/90,26/18866,0.116984118,0.21143348,0.144235173,GSK3B,1
GO:0006309,apoptotic DNA fragmentation,1/90,26/18866,0.116984118,0.21143348,0.144235173,HSF1,1
GO:0015012,heparan sulfate proteoglycan biosynthetic process,1/90,26/18866,0.116984118,0.21143348,0.144235173,CTNNB1,1
GO:0018904,ether metabolic process,1/90,26/18866,0.116984118,0.21143348,0.144235173,PAFAH1B1,1
GO:0021952,central nervous system projection neuron axonogenesis,1/90,26/18866,0.116984118,0.21143348,0.144235173,PAFAH1B1,1
GO:0032743,positive regulation of interleukin-2 production,1/90,26/18866,0.116984118,0.21143348,0.144235173,ANXA1,1
GO:0033233,regulation of protein sumoylation,1/90,26/18866,0.116984118,0.21143348,0.144235173,CTNNB1,1
GO:0034453,microtubule anchoring,1/90,26/18866,0.116984118,0.21143348,0.144235173,CLASP1,1
GO:0035235,ionotropic glutamate receptor signaling pathway,1/90,26/18866,0.116984118,0.21143348,0.144235173,APP,1
GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,1/90,26/18866,0.116984118,0.21143348,0.144235173,AR,1
GO:0048643,positive regulation of skeletal muscle tissue development,1/90,26/18866,0.116984118,0.21143348,0.144235173,CTNNB1,1
GO:0051016,barbed-end actin filament capping,1/90,26/18866,0.116984118,0.21143348,0.144235173,AVIL,1
GO:0051350,negative regulation of lyase activity,1/90,26/18866,0.116984118,0.21143348,0.144235173,AKAP9,1
GO:0060307,regulation of ventricular cardiac muscle cell membrane repolarization,1/90,26/18866,0.116984118,0.21143348,0.144235173,AKAP9,1
GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,1/90,26/18866,0.116984118,0.21143348,0.144235173,PRKACA,1
GO:0060740,prostate gland epithelium morphogenesis,1/90,26/18866,0.116984118,0.21143348,0.144235173,AR,1
GO:0060765,regulation of androgen receptor signaling pathway,1/90,26/18866,0.116984118,0.21143348,0.144235173,HDAC6,1
GO:0072202,cell differentiation involved in metanephros development,1/90,26/18866,0.116984118,0.21143348,0.144235173,CTNNB1,1
GO:0072273,metanephric nephron morphogenesis,1/90,26/18866,0.116984118,0.21143348,0.144235173,CTNNB1,1
GO:0090025,regulation of monocyte chemotaxis,1/90,26/18866,0.116984118,0.21143348,0.144235173,CCL1,1
GO:1901018,positive regulation of potassium ion transmembrane transporter activity,1/90,26/18866,0.116984118,0.21143348,0.144235173,AKAP9,1
GO:1903020,positive regulation of glycoprotein metabolic process,1/90,26/18866,0.116984118,0.21143348,0.144235173,CTNNB1,1
GO:0002833,positive regulation of response to biotic stimulus,3/90,251/18866,0.11835352,0.213770311,0.145829306,PRKACA/PRKACB/PRKACG,3
GO:0043122,regulation of I-kappaB kinase/NF-kappaB signaling,3/90,252/18866,0.119387449,0.215498585,0.147008296,AKT1/CTNNB1/SQSTM1,3
GO:0001952,regulation of cell-matrix adhesion,2/90,125/18866,0.119920926,0.216321877,0.147569927,CLASP1/GSK3B,2
GO:0050678,regulation of epithelial cell proliferation,4/90,395/18866,0.120157496,0.21660887,0.147765708,AKT1/AR/CTNNB1/HIF1A,4
GO:0051896,regulation of protein kinase B signaling,3/90,253/18866,0.120424779,0.216950826,0.147998983,HSP90AA1/AKT1/HSP90AB1,3
GO:0001556,oocyte maturation,1/90,27/18866,0.121202347,0.217510759,0.148380956,AURKA,1
GO:0001702,gastrulation with mouth forming second,1/90,27/18866,0.121202347,0.217510759,0.148380956,CTNNB1,1
GO:0002825,regulation of T-helper 1 type immune response,1/90,27/18866,0.121202347,0.217510759,0.148380956,ANXA1,1
GO:0009651,response to salt stress,1/90,27/18866,0.121202347,0.217510759,0.148380956,HSP90AB1,1
GO:0010996,response to auditory stimulus,1/90,27/18866,0.121202347,0.217510759,0.148380956,HTT,1
GO:0045603,positive regulation of endothelial cell differentiation,1/90,27/18866,0.121202347,0.217510759,0.148380956,CTNNB1,1
GO:0019318,hexose metabolic process,3/90,254/18866,0.121465487,0.217703527,0.148512458,AKT1/ALDH1A1/GSK3B,3
GO:0051321,meiotic cell cycle,3/90,254/18866,0.121465487,0.217703527,0.148512458,AURKA/HSF1/PRKACB,3
GO:0001704,formation of primary germ layer,2/90,127/18866,0.123070922,0.220016814,0.15009053,CTNNB1/PRKACA,2
GO:0030326,embryonic limb morphogenesis,2/90,127/18866,0.123070922,0.220016814,0.15009053,CTNNB1/PSEN1,2
GO:0035113,embryonic appendage morphogenesis,2/90,127/18866,0.123070922,0.220016814,0.15009053,CTNNB1/PSEN1,2
GO:0071621,granulocyte chemotaxis,2/90,127/18866,0.123070922,0.220016814,0.15009053,ANXA1/CCL1,2
GO:0008016,regulation of heart contraction,3/90,256/18866,0.12355695,0.220603597,0.150490821,AKAP9/PRKACA/YWHAE,3
GO:0048872,homeostasis of number of cells,3/90,256/18866,0.12355695,0.220603597,0.150490821,AKT1/ANXA1/HIF1A,3
GO:0010458,exit from mitosis,1/90,28/18866,0.125400648,0.221490973,0.151096169,CLASP1,1
GO:0010575,positive regulation of vascular endothelial growth factor production,1/90,28/18866,0.125400648,0.221490973,0.151096169,HIF1A,1
GO:0021846,cell proliferation in forebrain,1/90,28/18866,0.125400648,0.221490973,0.151096169,CEP120,1
GO:0022011,myelination in peripheral nervous system,1/90,28/18866,0.125400648,0.221490973,0.151096169,AKT1,1
GO:0031069,hair follicle morphogenesis,1/90,28/18866,0.125400648,0.221490973,0.151096169,CTNNB1,1
GO:0031440,regulation of mRNA 3'-end processing,1/90,28/18866,0.125400648,0.221490973,0.151096169,HSF1,1
GO:0032292,peripheral nervous system axon ensheathment,1/90,28/18866,0.125400648,0.221490973,0.151096169,AKT1,1
GO:0033561,regulation of water loss via skin,1/90,28/18866,0.125400648,0.221490973,0.151096169,HRNR,1
GO:0034067,protein localization to Golgi apparatus,1/90,28/18866,0.125400648,0.221490973,0.151096169,CSNK1D,1
GO:0035883,enteroendocrine cell differentiation,1/90,28/18866,0.125400648,0.221490973,0.151096169,GSK3B,1
GO:0045686,negative regulation of glial cell differentiation,1/90,28/18866,0.125400648,0.221490973,0.151096169,CTNNB1,1
GO:0045830,positive regulation of isotype switching,1/90,28/18866,0.125400648,0.221490973,0.151096169,CLCF1,1
GO:0048596,embryonic camera-type eye morphogenesis,1/90,28/18866,0.125400648,0.221490973,0.151096169,HIPK1,1
GO:0060512,prostate gland morphogenesis,1/90,28/18866,0.125400648,0.221490973,0.151096169,AR,1
GO:0086013,membrane repolarization during cardiac muscle cell action potential,1/90,28/18866,0.125400648,0.221490973,0.151096169,YWHAE,1
GO:1990776,response to angiotensin,1/90,28/18866,0.125400648,0.221490973,0.151096169,HSF1,1
GO:2000191,regulation of fatty acid transport,1/90,28/18866,0.125400648,0.221490973,0.151096169,AKT1,1
GO:0042180,cellular ketone metabolic process,3/90,260/18866,0.127779446,0.225550083,0.153865202,AKT1/ANXA1/APOC1,3
