term,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0070840,dynein complex binding,2/104,23/18352,0.007446173,0.03643306,0.025613715,HDAC6/PAFAH1B1,2
GO:0045182,translation regulator activity,4/104,139/18352,0.008081122,0.038846093,0.027310162,EEF1A1/EEF1A2/EEF1B2/EEF2K,4
GO:0001618,virus receptor activity,3/104,74/18352,0.008565291,0.039777792,0.027965178,CDHR3/CDK1/HAVCR1,3
GO:0140272,exogenous protein binding,3/104,74/18352,0.008565291,0.039777792,0.027965178,CDHR3/CDK1/HAVCR1,3
GO:0004407,histone deacetylase activity,2/104,25/18352,0.008764737,0.039914084,0.028060997,HDAC5/HDAC6,2
GO:0005254,chloride channel activity,3/104,75/18352,0.008885982,0.039914084,0.028060997,ANO2/ANO3/CLCN1,3
GO:0003725,double-stranded RNA binding,3/104,76/18352,0.009213639,0.040072017,0.028172029,HSP90AB1/TUBA1B/TUBB4B,3
GO:0043130,ubiquitin binding,3/104,76/18352,0.009213639,0.040072017,0.028172029,CKS1B/HDAC6/SQSTM1,3
GO:0033558,protein deacetylase activity,2/104,26/18352,0.009460292,0.040501876,0.028474235,HDAC5/HDAC6,2
GO:0043325,"phosphatidylinositol-3,4-bisphosphate binding",2/104,30/18352,0.01247762,0.051040222,0.03588306,AKT1/ANXA8,2
GO:0045505,dynein intermediate chain binding,2/104,30/18352,0.01247762,0.051040222,0.03588306,HTT/PAFAH1B1,2
GO:0051219,phosphoprotein binding,3/104,85/18352,0.012480638,0.051040222,0.03588306,PAFAH1B1/YWHAB/YWHAE,3
GO:0005253,anion channel activity,3/104,87/18352,0.013285468,0.052772054,0.037100599,ANO2/ANO3/CLCN1,3
GO:0030291,protein serine/threonine kinase inhibitor activity,2/104,31/18352,0.013289313,0.052772054,0.037100599,PRKAR1A/YWHAG,2
GO:0071889,14-3-3 protein binding,2/104,32/18352,0.014123393,0.055282994,0.038865877,AKT1/YWHAQ,2
GO:0032182,ubiquitin-like protein binding,3/104,94/18352,0.016331747,0.063026744,0.044310004,CKS1B/HDAC6/SQSTM1,3
GO:1990782,protein tyrosine kinase binding,3/104,98/18352,0.018233972,0.069390394,0.048783873,HSP90AA1/SQSTM1/YWHAG,3
GO:0048487,beta-tubulin binding,2/104,37/18352,0.018620061,0.069888996,0.049134408,HDAC6/HTT,2
GO:0015108,chloride transmembrane transporter activity,3/104,102/18352,0.020254408,0.074996053,0.052724847,ANO2/ANO3/CLCN1,3
GO:0005547,"phosphatidylinositol-3,4,5-trisphosphate binding",2/104,39/18352,0.020566001,0.075134455,0.052822149,AKT1/ANXA8,2
GO:0019887,protein kinase regulator activity,4/104,185/18352,0.021069817,0.075962235,0.053404107,HSP90AB1/CKS1B/PRKAR1A/YWHAG,4
GO:0008022,protein C-terminus binding,4/104,189/18352,0.022581355,0.078360385,0.05509009,CEP120/CTNNB1/YWHAB/YWHAQ,4
GO:0019213,deacetylase activity,2/104,41/18352,0.022592958,0.078360385,0.05509009,HDAC5/HDAC6,2
GO:0042169,SH2 domain binding,2/104,41/18352,0.022592958,0.078360385,0.05509009,CCDC88A/SQSTM1,2
GO:0042287,MHC protein binding,2/104,42/18352,0.023636178,0.08095391,0.056913429,TUBB/TUBB4B,2
GO:1902936,phosphatidylinositol bisphosphate binding,3/104,119/18352,0.030163905,0.102035924,0.071734822,AKT1/ANXA8/AVIL,3
GO:0031593,polyubiquitin modification-dependent protein binding,2/104,51/18352,0.03387273,0.113184487,0.079572651,HDAC6/SQSTM1,2
GO:0019207,kinase regulator activity,4/104,216/18352,0.034501459,0.113896381,0.080073138,HSP90AB1/CKS1B/PRKAR1A/YWHAG,4
GO:0046982,protein heterodimerization activity,5/104,321/18352,0.035932882,0.115794009,0.081407236,AURKA/HIF1A/HSF1/TUBB2B/YWHAE,5
GO:0015459,potassium channel regulator activity,2/104,53/18352,0.036344105,0.115794009,0.081407236,AKAP9/YWHAE,2
GO:0045309,protein phosphorylated amino acid binding,2/104,53/18352,0.036344105,0.115794009,0.081407236,YWHAB/YWHAE,2
GO:0005544,calcium-dependent phospholipid binding,2/104,54/18352,0.037605195,0.118434753,0.083263771,ANXA1/ANXA8,2
GO:0001786,phosphatidylserine binding,2/104,58/18352,0.042813633,0.133306084,0.093718837,HAVCR1/HSPA8,2
GO:0097110,scaffold protein binding,2/104,60/18352,0.045513196,0.140119277,0.09850875,HSP90AA1/YWHAE,2
GO:0070851,growth factor receptor binding,3/104,141/18352,0.046129089,0.140437448,0.098732436,APP/CCDC88A/PSEN1,3
GO:0015103,inorganic anion transmembrane transporter activity,3/104,145/18352,0.049402485,0.14875034,0.10457669,ANO2/ANO3/CLCN1,3
